rxn_id,rxn_name,rxn_type,root_cause,detail,has_gpr,lb,ub,compartments,n_orphan_mets,n_deadend_mets,orphan_mets,deadend_mets,reaction_str
R2161,"Inositol phosphorylceramide synthase (ceramide-3, 26C), yeast-specific",metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,0.01 m1393[C_cy] + m2008[C_cy] --> 0.01 m1994[C_cy] + 0.01 m2000[C_cy]
R2162,"mannose-inositol phosphorylceramide synthase (ceramide-3, 26C), yeast-specific",metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,0.01 m2000[C_cy] + m343[C_cy] --> m10[C_cy] + 0.01 m2006[C_cy] + m268[C_cy]
R2163,mannosylinositol phosphorylceramide C (C26)_C56H110NO18P transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_er",0,0,,,m670[C_er] <=> m2006[C_cy]
R2164,Ceramide-3 (Phytosphingosine:n-C26:0OH)transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_er",0,0,,,m398[C_er] <=> m2008[C_cy]
R2165,Triacyglycerol synthesis,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,0.27 m1349[C_cy] + 0.05 m1409[C_cy] + 0.06 m1514[C_cy] + 0.1 m1515[C_cy] + 0.09 m1517[C_cy] + 0.24 m1798[C_cy] + 0.01 m1994[C_cy] + 0.17 m2009[C_cy] + 0.02 m2010[C_cy] --> 0.01 m1399[C_cy] + m69[C_cy]
R2166,Hexadecenoyl-CoA transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_pe",0,0,,,m2009[C_cy] <=> m1491[C_pe]
R2167,Decanoyl-CoA transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mm",0,0,,,m2010[C_cy] + 4.0 m382[C_mm] <=> m1737[C_mm]
R2172,Glycolate:oxygen 2-oxidoreductase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m109[C_cy] + m10[C_cy] + m2015[C_cy] --> m271[C_cy] + m301[C_cy]
R2173,Glycolate:oxygen 2-oxidoreductase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_pe,0,0,,,m2016[C_pe] + m221[C_pe] --> m2017[C_pe] + m800[C_pe]
R2174,Glycolate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_pe",0,0,,,m2015[C_cy] <=> m2016[C_pe]
R2175,Glycolate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_pe",0,0,,,m301[C_cy] <=> m2017[C_pe]
R2177,Dolichyl-diphosphate phosphohydrolase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m2018[C_cy] + m32[C_cy] --> 3.0 m10[C_cy] + m35[C_cy] + m501[C_cy]
R2178,NO NAME,metabolic,other,reachable but blocked (loop/stoichiometry),False,0.0,1000.0,C_cy,0,0,,,6.5 m109[C_cy] + m2019[C_cy] --> m2018[C_cy] + 3.0 m32[C_cy] + 5.0 m82[C_cy]
R2179,Geranyl-diphosphate:isopentenyl-diphosphate geranyltrans-transferase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m491[C_cy] + m493[C_cy] --> m2020[C_cy] + m203[C_cy]
R218,cis-prenyltransferase step 02,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m414[C_lp] --> m413[C_lp] + m415[C_lp]
R2180,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate cistransferase (adding 10-55 isopentenyl units)",metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,2.0 m10[C_cy] + m2020[C_cy] + m491[C_cy] --> m2019[C_cy] + m203[C_cy]
R2181,Dolichyl-diphosphate phosphohydrolase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_er,0,0,,,m2021[C_er] + m389[C_er] --> 3.0 m102[C_er] + m503[C_er] + m952[C_er]
R2182,Dolichyl diphosphate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_er",0,0,,,m2018[C_cy] <=> m2021[C_er]
R2188,NO NAME,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,2.0 m10[C_cy] + m130[C_cy] + m536[C_cy] + m96[C_cy] --> 3.0 m32[C_cy] + m35[C_cy] + m50[C_cy] + m921[C_cy]
R219,cis-prenyltransferase step 03,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m415[C_lp] --> m413[C_lp] + m416[C_lp]
R2192,Phenylacetaldehyde:NAD+ oxidoreductase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m122[C_cy] + m32[C_cy] + m866[C_cy] --> 2.0 m10[C_cy] + m123[C_cy] + m2026[C_cy]
R2199,L-Cysteine:2-oxoglutarate aminotransferase,metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_cy,0,0,,,m443[C_cy] + m51[C_cy] <=> m2031[C_cy] + m50[C_cy]
R220,cis-prenyltransferase step 04,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m416[C_lp] --> m413[C_lp] + m417[C_lp]
R2203,3-Mercaptopyruvate:cyanide sulfurtransferase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m2031[C_cy] + m879[C_cy] --> m2032[C_cy] + m4[C_cy]
R2207,nitrilase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m1896[C_cy] + 2.0 m32[C_cy] --> m1259[C_cy] + m38[C_cy]
R221,cis-prenyltransferase step 05,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m417[C_lp] --> m413[C_lp] + m418[C_lp]
R2210,nitrilase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m1898[C_cy] + 2.0 m32[C_cy] --> m114[C_cy] + m38[C_cy]
R2213,nitrilase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m1900[C_cy] + 2.0 m32[C_cy] --> m38[C_cy] + m50[C_cy]
R2216,fatty acyl ACP mitochondrial transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m1919[C_cy] <=> m1421[C_mi]
R2217,fatty acyl ACP hydrolase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m1919[C_cy] + m32[C_cy] --> m10[C_cy] + m1226[C_cy] + m1920[C_cy]
R2218,fatty acyl ACP synthase n C100ACP mitochondrial,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,m1421[C_mi] + 2.0 m176[C_mi] + 3.0 m28[C_mi] + m801[C_mi] --> 2.0 m178[C_mi] + m179[C_mi] + m1901[C_mi] + m26[C_mi] + m44[C_mi]
R2219,fatty acyl ACP mitochondrial transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m1910[C_cy] <=> m1901[C_mi]
R222,cis-prenyltransferase step 06,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m418[C_lp] --> m413[C_lp] + m419[C_lp]
R2220,fatty acyl ACP hydrolase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m1910[C_cy] + m32[C_cy] --> m10[C_cy] + m1220[C_cy] + m1920[C_cy]
R2221,fatty acyl ACP synthase n C120ACP mitochondrial,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,2.0 m176[C_mi] + m1901[C_mi] + 3.0 m28[C_mi] + m801[C_mi] --> 2.0 m178[C_mi] + m179[C_mi] + m1902[C_mi] + m26[C_mi] + m44[C_mi]
R2222,fatty acyl ACP mitochondrial transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m1911[C_cy] <=> m1902[C_mi]
R2223,fatty acyl ACP hydrolase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m1911[C_cy] + m32[C_cy] --> m10[C_cy] + m1221[C_cy] + m1920[C_cy]
R2224,fatty acyl ACP synthase n C140ACP mitochondrial,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,2.0 m176[C_mi] + m1902[C_mi] + 3.0 m28[C_mi] + m801[C_mi] --> 2.0 m178[C_mi] + m179[C_mi] + m1903[C_mi] + m26[C_mi] + m44[C_mi]
R2227,fatty acyl ACP synthase n C141ACP mitochondrial,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,3.0 m176[C_mi] + m1902[C_mi] + 4.0 m28[C_mi] + m64[C_mi] + m801[C_mi] --> 3.0 m178[C_mi] + m179[C_mi] + m1904[C_mi] + 3.0 m26[C_mi] + m44[C_mi]
R2228,fatty acyl ACP mitochondrial transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m1913[C_cy] <=> m1904[C_mi]
R2229,fatty acyl ACP hydrolase,metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_cy,0,0,,,m1913[C_cy] + m32[C_cy] <=> m10[C_cy] + m1920[C_cy] + m1921[C_cy]
R223,cis-prenyltransferase step 07,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m419[C_lp] --> m413[C_lp] + m420[C_lp]
R2236,fatty acyl ACP mitochondrial transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m1916[C_cy] <=> m1907[C_mi]
R2237,fatty acyl ACP hydrolase,metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_cy,0,0,,,m1916[C_cy] + m32[C_cy] <=> m1096[C_cy] + m10[C_cy] + m1920[C_cy]
R2238,fatty acyl ACP mitochondrial transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m1917[C_cy] <=> m1908[C_mi]
R2239,fatty acyl ACP hydrolase,metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_cy,0,0,,,m1917[C_cy] + m32[C_cy] <=> m10[C_cy] + m1467[C_cy] + m1920[C_cy]
R224,cis-prenyltransferase step 08,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m420[C_lp] --> m413[C_lp] + m421[C_lp]
R2240,fatty acyl ACP mitochondrial transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m1918[C_cy] <=> m1909[C_mi]
R2241,fatty acyl ACP hydrolase,metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_cy,0,0,,,m1918[C_cy] + m32[C_cy] <=> m10[C_cy] + m1920[C_cy] + m1922[C_cy]
R2243,S_Adenosyl_L_methionine transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_nu",0,0,,,m1925[C_nu] <=> m2037[C_cy]
R2244,S_Adenosyl_L_methionine transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_em",0,0,,,m2037[C_cy] <=> m1606[C_em]
R2245,S_Adenosyl_L_homocysteine transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_nu",0,0,,,m1926[C_nu] <=> m2038[C_cy]
R2246,S_Adenosyl_L_homocysteine transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_em",0,0,,,m2038[C_cy] <=> m1607[C_em]
R2247,Octaprenyl hydroxybenzoate decarboxylase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m10[C_cy] + m1929[C_cy] --> m1928[C_cy] + m82[C_cy]
R2248,2 Octaprenylphenol hydroxylase,metabolic,other,reachable but blocked (loop/stoichiometry),False,0.0,1000.0,C_cy,0,0,,,0.5 m109[C_cy] + m1928[C_cy] --> m1927[C_cy]
R2249,2 Octaprenyl 6 hydroxyphenol nuclear transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_nu",0,0,,,m1927[C_cy] <=> m1923[C_nu]
R225,cis-prenyltransferase step 09,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m421[C_lp] --> m413[C_lp] + m422[C_lp]
R2253,Aldehyde dehydrogenase (hydroxy-decanoate),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m122[C_cy] + m1935[C_cy] + m32[C_cy] --> m10[C_cy] + m123[C_cy] + m1936[C_cy]
R2254,decanoate hydroxylase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m109[C_cy] + m10[C_cy] + m1220[C_cy] + m40[C_cy] --> m1934[C_cy] + m32[C_cy] + m41[C_cy]
R2255,Fatty alcohol oxidase (decanoate),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m109[C_cy] + m1934[C_cy] --> m1935[C_cy] + m301[C_cy]
R2257,Aldehyde dehydrogenase (hydroxy-dodecanoate),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m122[C_cy] + m1939[C_cy] + m32[C_cy] --> m10[C_cy] + m123[C_cy] + m1940[C_cy]
R2258,Dodecanoate hydroxylase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m109[C_cy] + m10[C_cy] + m1221[C_cy] + m40[C_cy] --> m1938[C_cy] + m32[C_cy] + m41[C_cy]
R2259,Fatty alcohol oxidase (dodecanoate),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m109[C_cy] + m1938[C_cy] --> m1939[C_cy] + m301[C_cy]
R226,cis-prenyltransferase step 10,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m422[C_lp] --> m413[C_lp] + m423[C_lp]
R2261,Aldehyde dehydrogenase (hydroxy-hexadecanoate),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m122[C_cy] + m1943[C_cy] + m32[C_cy] --> m10[C_cy] + m123[C_cy] + m1944[C_cy]
R2262,Hexadecanoate hydroxylase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m109[C_cy] + m10[C_cy] + m1223[C_cy] + m40[C_cy] --> m1942[C_cy] + m32[C_cy] + m41[C_cy]
R2263,Fatty alcohol oxidase (hexadecanoate),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m109[C_cy] + m1942[C_cy] --> m1943[C_cy] + m301[C_cy]
R2265,Octanoyl_CoA__n_C80CoA Transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mm",0,0,,,m1946[C_cy] <=> m1736[C_mm]
R2266,Decanoyl_CoA__n_C100CoA Transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mm",0,0,,,m1947[C_cy] <=> m1737[C_mm]
R2267,Dodecanoyl_CoA__n_C120CoA Transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_em",0,0,,,m1948[C_cy] <=> m1422[C_em]
R227,cis-prenyltransferase step 11,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m423[C_lp] --> m413[C_lp] + m424[C_lp]
R2271,pyridoxal transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_ex",0,0,,,m918[C_cy] <=> mpyridoxal[C_ex]
R228,cis-prenyltransferase step 12,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m424[C_lp] --> m413[C_lp] + m425[C_lp]
R229,cis-prenyltransferase step 13,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m425[C_lp] --> m413[C_lp] + m426[C_lp]
R230,cis-prenyltransferase step 14,metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_lp,0,0,,,m412[C_lp] + m426[C_lp] <=> m413[C_lp] + m427[C_lp]
R231,cis-prenyltransferase step 15,metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_lp,0,0,,,m412[C_lp] + m427[C_lp] <=> m413[C_lp] + m428[C_lp]
R232,cis-prenyltransferase step 16,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m428[C_lp] --> m413[C_lp] + m429[C_lp]
R233,cis-prenyltransferase step 17,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m429[C_lp] --> m413[C_lp] + m430[C_lp]
R234,cis-prenyltransferase step 18,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_lp,0,0,,,m412[C_lp] + m430[C_lp] --> m413[C_lp] + m431[C_lp]
R240,coproporphyrinogen oxidase (O2 required),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m109[C_cy] + 4.0 m10[C_cy] + m437[C_cy] --> 2.0 m32[C_cy] + m438[C_cy] + 2.0 m82[C_cy]
R248,cysteinyl-tRNA synthetase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m141[C_cy] + m443[C_cy] + m447[C_cy] --> m203[C_cy] + m448[C_cy] + m86[C_cy]
R253,"D-arabinono-1,4-lactone oxidase",metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_cy,0,0,,,m109[C_cy] + m452[C_cy] <=> m10[C_cy] + m301[C_cy] + m453[C_cy]
R254,D-arabinose 1-dehydrogenase (NAD),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m122[C_cy] + m454[C_cy] --> m123[C_cy] + m452[C_cy]
R255,D-arabinose 1-dehydrogenase (NADP),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m41[C_cy] + m454[C_cy] --> m10[C_cy] + m40[C_cy] + m452[C_cy]
R257,D-sorbitol dehydrogenase (D-fructose producing),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m122[C_cy] + m457[C_cy] --> m123[C_cy] + m458[C_cy]
R265,dephospho-CoA kinase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,2.0 m28[C_mi] + m46[C_mi] + m475[C_mi] --> m197[C_mi] + m73[C_mi]
R266,dethiobiotin synthase,metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_cy,0,0,,,m141[C_cy] + m258[C_cy] + m82[C_cy] <=> m143[C_cy] + m346[C_cy] + m35[C_cy]
R272,dihydrofolate reductase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,m176[C_mi] + 3.0 m28[C_mi] + m480[C_mi] --> m126[C_mi] + m178[C_mi]
R273,dihydrofolate synthase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m141[C_cy] + m481[C_cy] + m50[C_cy] --> m10[C_cy] + m143[C_cy] + m35[C_cy] + m478[C_cy]
R274,dihydroneopterin aldolase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,m482[C_mi] --> m45[C_mi] + m483[C_mi]
R275,dihydroneopterin monophosphate dephosphorylase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m32[C_cy] + m484[C_cy] --> m283[C_cy] + m35[C_cy]
R277,dihydropteroate synthase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,m45[C_mi] + m486[C_mi] --> m26[C_mi] + m28[C_mi] + m487[C_mi]
R278,dihydropteroate synthase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,m47[C_mi] + m486[C_mi] --> m204[C_mi] + m28[C_mi] + m487[C_mi]
R283,diphosphoglyceromutase,metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_cy,0,0,,,m494[C_cy] <=> m10[C_cy] + m495[C_cy]
R293,ethanolamine kinase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m141[C_cy] + m508[C_cy] --> 2.0 m10[C_cy] + m143[C_cy] + m509[C_cy]
R295,farnesyltranstransferase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,3.0 m10[C_cy] + m491[C_cy] + m512[C_cy] --> m203[C_cy] + m513[C_cy]
R302,ferrochelatase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,m523[C_mi] + m524[C_mi] --> 2.0 m28[C_mi] + m525[C_mi]
R303,ferrocytochrome-c:hydrogen-peroxide oxidoreductase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,2.0 m28[C_mi] + 2.0 m3[C_mi] + m526[C_mi] --> 2.0 m26[C_mi] + 2.0 m2[C_mi]
R306,FMN adenylyltransferase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m141[C_cy] + m527[C_cy] --> m203[C_cy] + m528[C_cy]
R307,formaldehyde dehydrogenase,metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_cy,0,0,,,m122[C_cy] + m529[C_cy] + m530[C_cy] <=> m123[C_cy] + m531[C_cy]
R321,geranylgeranyltranstransferase,metabolic,other,reachable but blocked (loop/stoichiometry),False,0.0,1000.0,C_cy,0,0,,,m491[C_cy] + m513[C_cy] --> m203[C_cy] + m548[C_cy]
R336,glutaminyl-tRNA synthetase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m130[C_cy] + m141[C_cy] + m553[C_cy] --> m203[C_cy] + m554[C_cy] + m86[C_cy]
R337,glutamyl-tRNA synthetase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m141[C_cy] + m50[C_cy] + m555[C_cy] --> m203[C_cy] + m556[C_cy] + m86[C_cy]
R34,"3,4-dihydroxy-2-butanone-4-phosphate synthase",metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m96[C_cy] --> m34[C_cy] + m97[C_cy]
R340,glutathione oxidoreductase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,m176[C_mi] + m28[C_mi] + m560[C_mi] --> m178[C_mi] + 2.0 m561[C_mi]
R342,"glutathione peroxidase, mitochondria",metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_mi,0,0,,,m526[C_mi] + 2.0 m561[C_mi] <=> 2.0 m26[C_mi] + m560[C_mi]
R354,glycerophosphodiester phosphodiesterase (glycerophosphocholine),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m32[C_cy] + m578[C_cy] --> m404[C_cy] + m562[C_cy]
R356,glycine C-acetyltransferase,metabolic,other,reachable but blocked (loop/stoichiometry),False,0.0,1000.0,C_cy,0,0,,,m580[C_cy] + m69[C_cy] --> m272[C_cy] + m68[C_cy]
R368,glycyl-tRNA synthetase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m141[C_cy] + m272[C_cy] + m590[C_cy] --> m203[C_cy] + m591[C_cy] + m86[C_cy]
R37,3-dehydrosphinganine reductase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_er,0,0,,,m101[C_er] + m102[C_er] + m103[C_er] --> m104[C_er] + m105[C_er]
R371,"GPI-anchor assembly, step 2",metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_er,0,0,,,m389[C_er] + m596[C_er] <=> m102[C_er] + m249[C_er] + m597[C_er]
R372,"GPI-anchor assembly, step 5",metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_er,0,0,,,m251[C_er] + m502[C_er] <=> m503[C_er] + m598[C_er]
R373,"GPI-anchor assembly, step 6",metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_er,0,0,,,m598[C_er] + m599[C_er] <=> m600[C_er]
R374,"GPI-anchor assembly, step 7",metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_er,0,0,,,m502[C_er] + m600[C_er] <=> m503[C_er] + m601[C_er]
R375,"GPI-anchor assembly, step 8",metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_er,0,0,,,m502[C_er] + m601[C_er] <=> m602[C_er]
R376,"GPI-anchor assembly, step 9",metabolic,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,C_er,0,0,,,m599[C_er] + m602[C_er] <=> m603[C_er] + m604[C_er]
R377,GTP cyclohydrolase I,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m266[C_cy] + m32[C_cy] --> m282[C_cy] + m34[C_cy]
R378,GTP cyclohydrolase II,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m266[C_cy] + 3.0 m32[C_cy] --> 2.0 m10[C_cy] + m203[C_cy] + m34[C_cy] + m39[C_cy]
R383,heme O monooxygenase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,m30[C_mi] + m608[C_mi] + m64[C_mi] --> m26[C_mi] + m27[C_mi] + 2.0 m28[C_mi] + m609[C_mi]
R384,Heme O synthase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,m26[C_mi] + 5.0 m28[C_mi] + m525[C_mi] + m610[C_mi] --> m204[C_mi] + m608[C_mi]
R385,hexaprenyldihydroxybenzoate methyltransferase,metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_mi,0,0,,,m28[C_mi] + m60[C_mi] + m611[C_mi] --> m471[C_mi] + m62[C_mi]
R386,hexokinase (D-fructose:ATP),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m141[C_cy] + m458[C_cy] --> 2.0 m10[C_cy] + m143[C_cy] + m166[C_cy]
R388,hexokinase (D-mannose:ATP),metabolic,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,C_cy,0,0,,,m141[C_cy] + m612[C_cy] --> m143[C_cy] + m613[C_cy]
