reaction_id,reaction_name,reaction_type,has_annotation,has_real_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_rhea,has_ec,has_sbo,has_gpr,n_genes,gene_has_ec,gene_ec_codes,gene_has_uniprot,n_metabolites,met_mnxm_coverage,met_all_have_mnxm,compartments,is_blocked
R1216,L-homoserine transport,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1217,L-isoleucine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1218,L-isoleucine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",False
R1219,L-leucine exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1220,L-lysine exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1221,L-malate transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1222,L-methionine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1223,L-phenylalanine exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1224,L-proline exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1225,L-proline transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",False
R1226,L-serine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1227,L-serine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_er",True
R1228,L-sorbitol transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",True
R1229,L-sorbose exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1230,L-sorbose transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",True
R1231,L-threonine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1232,L-tryptophan exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1233,L-tyrosine exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1234,L-valine exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1235,lanosterol exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1236,laurate exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1237,lysine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",True
R1238,M(IP)2C transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1239,M(IP)2C transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1240,M(IP)2C transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1241,M(IP)2C transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1242,M(IP)2C transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1243,M(IP)2C transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1244,M(IP)2C transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1245,M(IP)2C transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1246,M(IP)2C transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1247,M(IP)2C transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1248,malate/oxaloacetate shuttle,transport,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,4,1.0,True,"C_cy,C_pe",False
R1249,maltose exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1250,mannan transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_er",False
R1251,methionine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",True
R1252,methylglyoxal synthase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,False,0,False,,False,3,1.0,True,C_cy,False
R1253,MIPC transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1254,MIPC transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1255,MIPC transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1256,MIPC transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1257,MIPC transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1258,MIPC transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1259,MIPC transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1260,MIPC transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1261,MIPC transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1262,MIPC transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_er,C_go",True
R1263,myo-inositol exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1264,NADP(+) transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_er",False
R1265,NADPH transport,transport,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_er",False
R1266,NH3 transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",False
R1267,nicotinamide diffusion,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_nu",True
R1268,nicotinate exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1269,NMN exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,0.0,False,C_ex,True
R1270,NMN transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,0.0,False,"C_cy,C_nu",True
R1271,NMN transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,0.0,False,"C_cy,C_pe",True
R1272,NMN transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,0.0,False,"C_cy,C_ex",True
R1273,nucleoside-diphosphatase (dGDP),metabolic,False,False,,False,False,False,False,False,False,False,0,False,,False,5,1.0,True,C_cy,False
R1274,nucleoside-triphosphatase (dGTP),metabolic,False,False,,False,False,False,False,False,False,False,0,False,,False,5,1.0,True,C_cy,False
R1275,O-acetylcarnintine transport into mitochondria,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",False
R1276,O2 transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_er",False
R1277,O2 transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",False
R1278,O2 transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1279,O2 transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_pe",False
R1280,octadecanoate (n-C18:0) transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1281,octanoate exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1282,ornithine exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1283,oxaloacetate transport,transport,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1284,oxaloacetate(2-) exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1285,oxidized glutathione uniport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",True
R1286,oxidized thioredoxin transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,0.0,False,"C_cy,C_pe",False
R1287,oxygen exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1288,palmitate exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1289,palmitoleate exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1290,palmitoyl-CoA transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_er",True
R1291,panthetheine 4'-phosphate transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,0.0,False,"C_cy,C_mi",True
R1292,panthetheine-phosphate adenylyltransferase,metabolic,False,False,,False,False,False,False,False,False,False,0,False,,False,5,0.8,False,C_mi,True
R1293,PAP uniport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1294,pectin exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1295,phenylalanine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",True
R1296,phosphate exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1297,phosphate transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_va",True
R1298,potassium exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,0.0,False,C_ex,True
R1299,protoporphyrinogen IX transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",True
R1300,PRPP transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",True
R1301,putrescine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1302,pyridoxal kinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,False,0,False,,False,5,1.0,True,C_cy,True
R1303,pyridoxamine kinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,False,0,False,,False,5,1.0,True,C_cy,False
R1304,pyridoxamine phosphatase,metabolic,False,False,,False,False,False,False,False,False,False,0,False,,False,4,1.0,True,C_cy,False
R1305,pyridoxine exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1306,pyridoxine kinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,2.7.1.35,True,5,1.0,True,C_cy,True
R1307,pyrimidine phosphatase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,False,0,False,,False,4,1.0,True,C_cy,True
R1308,pyrimidine-nucleoside phosphorylase (uracil),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,vmhr,vmhreaction",True,True,True,True,False,False,False,0,False,,False,4,1.0,True,C_cy,False
R1309,pyrophosphate transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",False
R1310,pyruvate exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1311,pyruvate transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,4,1.0,True,"C_cy,C_mi",False
R1312,quinolinate transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",True
R1313,reduced thioredoxin transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,0.0,False,"C_cy,C_pe",False
R1314,riboflavin exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1315,riboflavin transport,transport,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",True
R1316,riboflavin transport,transport,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",True
R1317,ribose transporter,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",True
R1318,S-adenosyl-L-homocysteine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",True
R1319,S-adenosyl-L-methionine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1320,S-methyl-L-methionine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1321,serine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",False
R1322,sn-glycero-3-phosphocholine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,0.0,False,C_ex,False
R1323,sodium exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,0.0,False,C_ex,True
R1324,spermidine acetyltransferase,metabolic,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,5,1.0,True,C_cy,True
R1325,spermidine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1326,spermine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1327,squalene transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_er",False
R1328,"squalene-2,3-epoxide transport",transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_er",False
R1329,stearate exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1330,succinate exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1331,succinate transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1332,sucrose exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1333,sulphate exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,0.0,False,C_ex,False
R1334,sulphite exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1335,taurine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1336,tetracosanoyl-CoA transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_er",False
R1337,thiamin phosphatase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,False,0,False,,False,4,1.0,True,C_cy,False
R1338,thiaminase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,False,0,False,,False,5,1.0,True,C_cy,False
R1339,thiamine(1+) diphosphate(1-) exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,0.0,False,C_ex,True
R1340,thiamine(1+) exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1341,thiamine(1+) monophosphate exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1342,thiamine-phosphate kinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,False,0,False,,False,4,0.75,False,C_cy,True
R1343,thiazole phosphate synthesis (ribose 5-phosphate),metabolic,False,False,,False,False,False,False,False,False,True,1,True,2.4.2.60,True,12,0.9167,False,C_cy,True
R1344,thiazole phosphate synthesis (xylulose 5-phosphate),metabolic,False,False,,False,False,False,False,False,False,False,0,False,,False,12,0.9167,False,C_cy,True
R1345,threonine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",False
R1346,thymidine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1347,thymidine kinase (ATP:thymidine),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,False,0,False,,False,5,1.0,True,C_cy,False
R1348,thymidine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",True
R1349,trehalose vacuolar transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_va",True
R1350,tryptophan transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",True
R1351,tyrosine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",True
R1352,tyrosine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_pe",True
R1353,UMP transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_nu",True
R1354,uracil exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1355,urea exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1356,uridine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1357,valine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",False
R1358,water diffusion,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_er",False
R1359,water diffusion,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_go",True
R1360,water diffusion,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",False
R1361,water diffusion,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_nu",False
R1362,water diffusion,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_pe",False
R1363,water diffusion,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_va",True
R1364,water exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1365,xanthine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1366,xanthosine exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1367,xanthosine transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",True
R1368,xylitol exchange,exchange,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1369,zymosterol exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,True
R1370,zymosterol transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_en",False
R1371,lipid pseudoreaction,metabolic,False,False,,False,False,False,False,False,False,False,0,False,,False,16,0.875,False,C_cy,True
R1372,yeast 5 biomass pseudoreaction,metabolic,False,False,,False,False,False,False,False,False,False,0,False,,False,41,0.9756,False,C_cy,True
R1373,growth,demand,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_cy,False
R1374,kynurenine aminotransferase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,5,1.0,True,C_cy,True
R1375,spontaneous kynurenic acid to quinaldic acid,metabolic,False,False,,False,False,False,False,False,False,False,0,False,,False,2,0.5,False,C_cy,True
