gene_id,ec_number,mnxr_id,bigg_reaction,kegg_reaction,metacyc_reaction,in_model,missing_metabolites,equation
YALI1E21128g,1.1.1.1,MNXR130024,,,,no,MNXM1|MNXM37636|MNXM8|MNXM992,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM992@MNXD1 = 1 MNXM37636@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR189056,r0739,R04805,,no,MNXM1|MNXM1103845|MNXM1174|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1174@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1103845@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR131482,,,,no,MNXM1|MNXM1359|MNXM737751|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1359@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM737751@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR129466,,,,no,MNXM1|MNXM729569|MNXM732060|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM729569@MNXD1 = 1 MNXM732060@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR133643,,,,no,MNXM166669|MNXM166670|MNXM8,1 MNXM10@MNXD1 + 1 MNXM166669@MNXD1 = 1 MNXM166670@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR146995,,R00624,,no,MNXM1|MNXM728684|MNXM736418|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM736418@MNXD1 = 1 MNXM728684@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR130028,,,,no,MNXM1|MNXM30839|MNXM8|MNXM99911,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM99911@MNXD1 = 1 MNXM30839@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR133715,,,,no,MNXM1|MNXM101881|MNXM151012|MNXM8,1 MNXM101881@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM151012@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR175272,,,,no,MNXM491164|MNXM680779|MNXM8,1 MNXM10@MNXD1 + 1 MNXM491164@MNXD1 = 1 MNXM680779@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR130779,,,,no,MNXM1|MNXM1095288|MNXM164810|MNXM8,1 MNXM1095288@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM164810@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR138038,R_ALCD24xim,R05685,RXN-7693,no,MNXM1|MNXM1670|MNXM1711|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1711@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1670@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR131486,,,,no,MNXM168739|MNXM65339|MNXM8,2 MNXM10@MNXD1 + 1 MNXM168739@MNXD1 = 1 MNXM65339@MNXD1 + 2 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR95729,R_BTS_nadph,R03545,ENZRXN-201-RXN,no,MNXM1|MNXM1017|MNXM3230,1 MNXM1017@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM3230@MNXD1 + 1 MNXM5@MNXD1
YALI1E21128g,1.1.1.1,MNXR146994,,,,no,MNXM277|MNXM730357|MNXM8,1 MNXM10@MNXD1 + 1 MNXM277@MNXD1 = 1 MNXM730357@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR133398,,,,no,MNXM1|MNXM1106170|MNXM7139|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM7139@MNXD1 = 1 MNXM1106170@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR109504,,R05352,RXN-1302,no,MNXM1|MNXM1719|MNXM730053|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1719@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM730053@MNXD1 + 1 MNXM8@MNXD1
YALI1E21128g,1.1.1.1,MNXR130248,,,,no,MNXM1104963|MNXM44970,1 MNXM1104963@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM44970@MNXD1 + 1 MNXM5@MNXD1
YALI1E17616g,2.4.1.15,MNXR172016,TRE6PS,R00836,TREHALOSE6PSYN-RXN,yes,,1 MNXM1102128@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM448@MNXD1 = 1 MNXM1364019@MNXD1 + 1 MNXM1364111@MNXD1
YALI1E17616g,2.4.1.15,MNXR152260,UG6PGTn,R02737,,no,MNXM1|MNXM1105855|MNXM1364019,1 MNXM1102128@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM448@MNXD1 = 1 MNXM1105855@MNXD1 + 1 MNXM1364019@MNXD1
YALI1E17616g,2.4.1.15,MNXR144775,,,,no,MNXM1|MNXM1105856|MNXM1364019,1 MNXM1102128@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM448@MNXD1 = 1 MNXM1105856@MNXD1 + 1 MNXM1364019@MNXD1
YALI1E17616g,2.4.1.15,MNXR152262,,R06226,,no,MNXM1102130|MNXM1105855,1 MNXM1102130@MNXD1 + 1 MNXM448@MNXD1 = 1 MNXM1105855@MNXD1 + 1 MNXM739642@MNXD1
YALI1E17616g,2.4.1.15,MNXR152244,,R06043,,no,MNXM1102130,1 MNXM1102130@MNXD1 + 1 MNXM448@MNXD1 = 1 MNXM1364111@MNXD1 + 1 MNXM739642@MNXD1
YALI1E38749g,3.6.1.29,MNXR190682,R_AP4AH1,R00184,RXN-12820,no,MNXM1|MNXM1103833|WATER,1 MNXM1103833@MNXD1 + 1 WATER@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM728294@MNXD1
YALI1E38749g,3.6.1.29,MNXR96340,R_DNTP,R00187,BIS5-ADENOSYL-TRIPHOSPHATASE-RXN,no,MNXM1|MNXM3683|WATER,2 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM3683@MNXD1 + 1 WATER@MNXD1
YALI1E38749g,3.6.1.29,MNXR132809,,,,no,MNXM1364499|MNXM166888|WATER,1 MNXM1364499@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM166888@MNXD1 + 1 WATER@MNXD1
YALI1E38749g,3.6.1.29,MNXR134205,,,,no,MNXM1|MNXM20161|WATER,5 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM20161@MNXD1 + 1 WATER@MNXD1
YALI1E38749g,3.6.1.29,MNXR132810,,,,no,MNXM1|MNXM166887|MNXM32844|WATER,1 MNXM166887@MNXD1 + 1 WATER@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM32844@MNXD1 + 1 MNXM728294@MNXD1
YALI1E08937g,3.5.3.1,MNXR95554,R_AGMTm,R01157,AGMATIN-RXN,yes,,1 MNXM117@MNXD1 + 1 MNXM118@MNXD1 = 1 MNXM328@MNXD1 + 1 WATER@MNXD1
YALI1E08937g,3.5.3.1,MNXR133831,,,,no,MNXM165280|MNXM168189|WATER,1 MNXM117@MNXD1 + 1 MNXM165280@MNXD1 = 1 MNXM168189@MNXD1 + 1 WATER@MNXD1
YALI1E08937g,3.5.3.1,MNXR121668,,,RXN-34,no,MNXM1|MNXM12052|MNXM6307|WATER,1 MNXM117@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM6307@MNXD1 = 1 MNXM12052@MNXD1 + 1 WATER@MNXD1
YALI1E08937g,3.5.3.1,MNXR133821,,,,no,MNXM1|MNXM166309|MNXM166369|WATER,1 MNXM117@MNXD1 + 1 MNXM166309@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM166369@MNXD1 + 1 WATER@MNXD1
YALI1E08937g,3.5.3.1,MNXR95945,R_ARGNm,R00551,ARGINASE-RXN,no,MNXM741175|WATER,1 MNXM117@MNXD1 + 1 MNXM741175@MNXD1 = 1 MNXM739527@MNXD1 + 1 WATER@MNXD1
YALI1E08937g,3.5.3.1,MNXR133811,,,,no,MNXM166314|MNXM169033|WATER,1 MNXM117@MNXD1 + 1 MNXM166314@MNXD1 = 1 MNXM169033@MNXD1 + 1 WATER@MNXD1
YALI1E08937g,3.5.3.1,MNXR133602,,,,no,MNXM56604|WATER,1 MNXM117@MNXD1 + 1 MNXM1364268@MNXD1 = 1 MNXM56604@MNXD1 + 1 WATER@MNXD1
YALI1E08937g,3.5.3.1,MNXR133797,,,,no,MNXM151406|MNXM166576|WATER,1 MNXM117@MNXD1 + 1 MNXM151406@MNXD1 = 1 MNXM166576@MNXD1 + 1 WATER@MNXD1
YALI1E08937g,3.5.3.1,MNXR133600,,,,no,MNXM168160|MNXM59305|WATER,1 MNXM117@MNXD1 + 1 MNXM168160@MNXD1 = 1 MNXM59305@MNXD1 + 1 WATER@MNXD1
YALI1E08937g,3.5.3.1,MNXR133823,,,,no,MNXM166311|MNXM166370|WATER,1 MNXM117@MNXD1 + 1 MNXM166311@MNXD1 = 1 MNXM166370@MNXD1 + 1 WATER@MNXD1
YALI1E08937g,3.5.3.1,MNXR133830,,,,no,MNXM165494|MNXM166216|WATER,1 MNXM117@MNXD1 + 1 MNXM166216@MNXD1 = 1 MNXM165494@MNXD1 + 1 WATER@MNXD1
YALI1E08937g,3.5.3.1,MNXR133601,,,,no,MNXM168065|WATER,1 MNXM117@MNXD1 + 1 MNXM168065@MNXD1 = 1 MNXM739527@MNXD1 + 1 WATER@MNXD1
YALI1E11768g,2.1.3.2,MNXR192559,,,,no,MNXM1|MNXM1364495|MNXM138|MNXM465,1 MNXM1364495@MNXD1 + 1 MNXM138@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM465@MNXD1 + 1 MNXM9@MNXD1
YALI1E11768g,2.1.3.2,MNXR186891,,,,no,MNXM138,1 MNXM1364497@MNXD1 + 1 MNXM138@MNXD1 = 1 MNXM9@MNXD1
YALI1E11768g,2.1.3.2,MNXR130470,,,,no,MNXM168573|MNXM168574,1 MNXM1364497@MNXD1 + 1 MNXM168573@MNXD1 = 1 MNXM168574@MNXD1 + 1 MNXM9@MNXD1
YALI1E11768g,2.1.3.2,MNXR192558,R_ASPCTn,R01397,ASPCARBTRANS-RXN,yes,,1 MNXM1364497@MNXD1 + 1 MNXM138@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM465@MNXD1 + 1 MNXM9@MNXD1
YALI1E11768g,2.1.3.2,MNXR130471,,,,no,MNXM1|MNXM2139|MNXM280,1 MNXM1364497@MNXD1 + 1 MNXM280@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM2139@MNXD1 + 1 MNXM9@MNXD1
YALI1E11768g,3.5.1.2,MNXR149440,,R06134,,no,MNXM729302|MNXM739615|MNXM94421|WATER,1 MNXM729302@MNXD1 + 1 MNXM739615@MNXD1 = 1 MNXM94421@MNXD1 + 1 WATER@MNXD1
YALI1E11768g,3.5.1.2,MNXR100030,R_GLUNpp,R00256,RXN-22710,yes,,1 MNXM37@MNXD1 + 1 WATER@MNXD1 = 1 MNXM729302@MNXD1 + 1 MNXM741173@MNXD1
YALI1E11768g,3.5.1.2,MNXR107063,,R01579,D-GLUTAMINASE-RXN,no,MNXM1819|MNXM331|MNXM729302|WATER,1 MNXM1819@MNXD1 + 1 WATER@MNXD1 = 1 MNXM331@MNXD1 + 1 MNXM729302@MNXD1
YALI1E11768g,3.5.1.2,MNXR149441,,,,no,MNXM729302|MNXM739620|MNXM94421|WATER,1 MNXM729302@MNXD1 + 1 MNXM739620@MNXD1 = 1 MNXM94421@MNXD1 + 1 WATER@MNXD1
YALI1E11768g,6.3.4.16,MNXR190531,R_AGAS_h,R00259,N-ACETYLTRANSFER-RXN,no,MNXM1|MNXM727276,1 MNXM1104266@MNXD1 + 1 MNXM741173@MNXD1 = 1 MNXM1370620@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM727276@MNXD1
YALI1E11768g,6.3.4.16,MNXR96485,R_HCGALm,R00575,CARBPSYN-RXN,yes,,1 MNXM1094693@MNXD1 + 1 MNXM37@MNXD1 + 2 MNXM3@MNXD1 + 1 WATER@MNXD1 = 1 MNXM138@MNXD1 + 2 MNXM1@MNXD1 + 2 MNXM40333@MNXD1 + 1 MNXM741173@MNXD1 + 1 MNXM9@MNXD1
YALI1E11768g,6.3.4.16,MNXR133864,,,,no,MNXM1094693|MNXM729302|MNXM732471|MNXM741175|WATER,1 MNXM1094693@MNXD1 + 2 MNXM3@MNXD1 + 1 MNXM729302@MNXD1 + 1 MNXM741175@MNXD1 = 2 MNXM40333@MNXD1 + 1 MNXM732471@MNXD1 + 2 MNXM9@MNXD1 + 1 WATER@MNXD1
YALI1E11768g,6.3.4.16,MNXR96486,R_CBPSam_1,R07641,RXN-22735,no,MNXM1|MNXM1094693|MNXM138|MNXM729302,1 MNXM1094693@MNXD1 + 2 MNXM3@MNXD1 + 1 MNXM729302@MNXD1 = 1 MNXM138@MNXD1 + 2 MNXM1@MNXD1 + 2 MNXM40333@MNXD1 + 1 MNXM9@MNXD1
